,date,XAUUSD Open,XAUUSD Low,XAUUSD High,XAUUSD Close,XAUUSD Adj. Close,XAUUSD Vol  (1M),XAUUSD Vol  (3M),XAUUSD Vol  (6M),M1 USD (B),M2 USD (B)
1220,1997-05-26,342.6,342.5,343.15,343.0,343.0,8.85,9.89,9.64,1060.6,3887.5
1221,1997-05-19,344.75,339.95,344.75,341.45,341.45,9.05,10.43,9.66,1063.3,3877.3
1222,1997-05-12,348.2,347.15,348.2,347.65,347.65,8.71,10.4,9.46,1067.3,3874.5
1223,1997-05-05,340.25,340.0,343.35,342.85,342.85,6.78,10.15,9.26,1062.7,3867.9
1224,1997-04-28,341.8,338.95,341.9,339.65,339.65,6.74,10.71,9.19,1055.5,3865.0
1225,1997-04-21,341.5,341.25,343.15,342.9,342.9,8.12,11.01,9.19,1064.1,3869.4
1226,1997-04-14,346.95,345.9,347.45,346.25,346.25,8.81,10.86,9.07,1066.6,3867.8
1227,1997-04-07,348.75,346.7,349.6,348.05,348.05,9.66,11.21,9.04,1069.7,3866.4
1228,1997-03-31,350.0,348.25,352.0,351.25,351.25,11.65,11.78,8.99,1063.6,3855.7
1229,1997-03-24,352.75,348.8,353.25,350.0,350.0,12.71,11.56,8.8,1069.4,3852.0
1230,1997-03-17,352.23,347.25,352.5,347.75,347.75,13.37,11.27,8.64,1075.2,3850.6
1231,1997-03-10,348.85,348.85,352.05,351.5,351.5,13.35,10.89,8.39,1081.3,3851.9
1232,1997-03-03,363.75,361.65,364.1,361.8,361.8,10.94,10.01,7.81,1073.6,3838.5
1233,1997-02-24,352.35,351.8,354.25,353.45,353.45,12.35,9.45,7.31,1075.3,3836.3
1234,1997-02-17,345.1,343.0,345.5,344.25,344.25,10.88,8.73,6.86,1078.2,3837.1
1235,1997-02-10,342.4,340.45,343.0,341.05,341.05,10.13,8.0,6.46,1086.5,3837.6
1236,1997-02-03,344.65,343.65,346.8,346.65,346.65,11.02,8.17,6.37,1077.2,3828.1
1237,1997-01-27,352.75,352.35,356.9,356.25,356.25,10.67,7.31,5.78,1075.8,3826.7
1238,1997-01-20,355.45,352.65,355.55,353.45,353.45,9.58,6.88,5.64,1081.7,3824.8
1239,1997-01-13,358.9,357.95,360.55,358.6,358.6,8.13,6.38,5.2,1089.9,3823.9
1240,1997-01-06,361.65,356.65,361.65,357.95,357.95,7.2,6.0,5.06,1079.6,3820.2
1241,1996-12-30,369.4,369.25,370.2,370.05,370.05,4.73,4.6,4.24,1070.7,3810.6
1242,1996-12-23,368.6,368.4,369.5,368.85,368.85,5.22,4.77,4.3,1080.2,3813.4
1243,1996-12-16,368.75,367.35,369.35,368.1,368.1,5.11,4.84,4.35,1083.9,3808.4
1244,1996-12-09,368.25,367.85,369.45,368.2,368.2,6.04,4.82,4.35,1091.1,3810.5
1245,1996-12-02,371.25,367.95,371.35,368.2,368.2,5.58,4.6,4.24,1081.0,3800.3
1246,1996-11-25,376.55,373.25,377.0,374.5,374.5,5.29,4.22,4.09,1078.1,3792.0
1247,1996-11-18,380.6,378.7,380.75,379.1,379.1,5.59,4.16,4.0,1087.7,3789.4
1248,1996-11-11,379.55,379.45,382.05,381.5,381.5,5.05,3.98,3.94,1088.1,3787.2
1249,1996-11-04,378.15,377.8,379.25,378.7,378.7,4.46,3.73,3.82,1081.2,3779.9
1250,1996-10-28,382.65,382.55,383.45,383.25,383.25,3.7,3.63,3.7,1077.8,3776.1
1251,1996-10-21,380.3,379.63,382.3,381.9,381.9,3.61,3.69,3.72,1086.7,3772.5
1252,1996-10-14,381.5,380.9,382.4,381.75,381.75,3.66,3.65,3.95,1091.6,3767.8
1253,1996-10-07,380.35,379.65,381.7,380.65,380.65,3.68,3.85,4.0,1088.5,3763.3
1254,1996-09-30,380.4,377.85,381.25,378.4,378.4,3.45,3.89,4.47,1091.8,3758.2
1255,1996-09-23,380.9,380.8,382.2,381.55,381.55,3.06,3.82,4.4,1091.7,3749.2
1256,1996-09-16,382.55,382.45,383.7,383.35,383.35,3.28,3.79,4.59,1096.7,3752.4
1257,1996-09-09,385.15,382.0,385.75,383.6,383.6,3.29,3.82,4.65,1103.8,3757.4
1258,1996-09-02,386.6,385.9,387.5,387.0,387.0,3.35,3.78,4.68,1097.9,3743.3
1259,1996-08-26,388.5,387.55,390.0,389.45,389.45,4.25,3.94,5.05,1098.6,3745.4
1260,1996-08-19,386.3,386.0,388.0,387.2,387.2,4.08,3.84,5.1,1098.1,3743.0
1261,1996-08-12,387.75,387.15,388.75,387.65,387.65,4.56,3.89,5.76,1106.1,3744.7
1262,1996-08-05,386.75,386.45,390.5,389.15,389.15,4.45,4.06,6.01,1108.5,3744.6
1263,1996-07-29,385.4,383.45,385.7,384.6,384.6,3.5,3.67,6.06,1112.1,3741.4
1264,1996-07-22,384.65,384.25,386.2,384.85,384.85,4.1,4.26,6.54,1113.1,3740.2
1265,1996-07-15,383.5,382.85,385.2,383.0,383.0,3.53,4.08,6.72,1115.1,3734.6
1266,1996-07-08,382.0,380.75,383.7,382.15,382.15,3.5,4.14,6.88,1109.0,3730.2
1267,1996-07-01,380.25,380.25,383.1,382.0,382.0,3.95,5.06,7.05,1119.2,3730.5
1268,1996-06-24,384.8,383.5,385.8,385.05,385.05,3.25,5.2,7.36,1113.0,3720.9
1269,1996-06-17,383.1,383.1,385.9,384.95,384.95,3.35,5.35,7.35,1114.5,3722.3
1270,1996-06-10,386.0,385.45,386.9,385.9,385.9,3.49,5.38,7.36,1114.9,3721.7
1271,1996-06-03,391.1,390.0,391.8,390.55,390.55,3.18,5.44,7.35,1114.2,3713.6
1272,1996-05-27,390.8,390.6,391.25,391.0,391.0,3.91,6.04,7.4,1110.8,3708.3
1273,1996-05-20,392.05,389.75,392.3,390.85,390.85,5.31,6.27,7.53,1117.3,3710.0
1274,1996-05-13,390.0,390.0,392.0,391.45,391.45,5.42,7.18,7.67,1117.6,3711.1
1275,1996-05-06,392.5,392.15,394.6,393.25,393.25,7.12,7.66,7.75,1123.0,3706.5
1276,1996-04-29,390.0,389.95,392.3,390.55,390.55,6.87,8.42,7.78,1118.6,3691.9
1277,1996-04-22,390.65,390.25,392.28,391.65,391.65,6.83,8.42,7.65,1125.0,3695.6
1278,1996-04-15,395.0,392.3,395.15,393.35,393.35,6.92,8.74,7.61,1130.4,3705.4
1279,1996-04-08,393.55,393.55,398.5,397.95,397.95,6.43,8.77,7.52,1124.1,3696.6
1280,1996-04-01,395.05,393.8,396.35,394.9,394.9,6.92,8.72,7.34,1128.8,3695.6
1281,1996-03-25,397.8,397.5,398.9,398.85,398.85,6.41,8.97,7.22,1123.2,3689.3
1282,1996-03-18,396.0,393.2,396.7,395.6,395.6,9.03,8.92,7.22,1120.8,3687.9
1283,1996-03-11,397.3,395.0,397.95,395.55,395.55,9.87,8.99,7.2,1118.7,3680.7
1284,1996-03-04,399.2,392.6,400.0,393.95,393.95,9.83,8.93,7.19,1123.0,3681.7
1285,1996-02-26,397.9,397.8,400.5,400.0,400.0,11.16,8.54,7.01,1116.9,3667.4
1286,1996-02-19,406.5,405.5,406.5,405.85,405.85,9.78,8.03,6.44,1115.7,3660.6
1287,1996-02-12,405.65,400.3,406.25,401.4,401.4,10.26,8.02,6.42,1118.6,3655.8
1288,1996-02-05,416.25,413.6,417.05,413.95,413.95,8.82,7.47,6.09,1121.5,3651.7
1289,1996-01-29,406.1,404.65,407.3,406.3,406.3,8.4,6.85,5.61,1117.9,3646.4
1290,1996-01-22,399.65,399.5,403.6,403.6,403.6,8.27,6.7,5.54,1120.8,3647.5
1291,1996-01-15,396.8,393.6,396.8,396.0,396.0,7.09,6.23,5.35,1129.4,3655.8
1292,1996-01-08,395.85,395.45,397.4,396.95,396.95,6.49,5.8,5.19,1124.9,3641.7
1293,1995-12-25,387.8,387.75,388.0,388.0,388.0,5.22,4.95,4.9,1127.0,3632.2
1294,1995-12-18,386.55,386.4,388.4,388.1,388.1,6.54,5.04,5.13,1122.7,3627.0
1295,1995-12-11,390.0,388.4,390.6,388.6,388.6,6.53,4.92,5.07,1131.0,3627.9
1296,1995-12-04,387.0,385.8,387.2,386.2,386.2,7.25,5.09,5.19,1125.5,3621.0
1297,1995-11-27,383.5,382.9,386.0,385.3,385.3,6.37,4.81,5.18,1133.8,3624.0
1298,1995-11-20,386.9,386.35,387.1,386.9,386.9,4.89,4.27,5.01,1134.6,3620.0
1299,1995-11-13,389.2,386.55,390.0,387.4,387.4,4.92,4.34,5.03,1134.3,3617.1
1300,1995-11-06,382.8,382.3,382.85,382.7,382.7,2.71,3.92,4.75,1137.9,3617.5
1301,1995-10-30,382.4,382.05,383.0,382.5,382.5,2.99,3.95,5.21,1135.2,3613.0
1302,1995-10-23,382.5,382.0,383.2,383.0,383.0,3.13,4.41,5.25,1136.1,3612.8
1303,1995-10-16,384.4,383.9,384.9,384.0,384.0,3.02,4.38,5.36,1141.2,3615.0
1304,1995-10-09,383.9,383.75,385.6,384.9,384.9,4.09,4.48,5.72,1137.3,3614.5
1305,1995-10-02,383.65,382.0,384.05,382.5,382.5,4.52,4.92,5.79,1133.8,3604.9
1306,1995-09-25,382.7,382.3,383.5,383.2,383.2,4.78,5.2,5.83,1140.0,3606.1
1307,1995-09-18,385.3,385.05,386.9,385.75,385.75,4.67,5.25,6.25,1142.1,3601.1
1308,1995-09-11,381.9,381.9,383.2,383.0,383.0,5.0,5.4,6.17,1148.6,3600.8
1309,1995-09-04,381.2,380.0,381.25,380.25,380.25,4.44,5.55,6.29,1142.7,3595.4
1310,1995-08-28,383.5,382.9,383.8,383.3,383.3,4.15,5.59,6.83,1143.4,3593.2
1311,1995-08-21,386.05,384.3,386.6,384.9,384.9,5.19,5.69,6.9,1146.3,3591.7
1312,1995-08-14,384.1,383.25,385.0,384.7,384.7,4.5,5.43,6.86,1147.4,3586.1
1313,1995-08-07,383.95,383.65,385.1,384.5,384.5,5.8,5.49,6.89,1146.0,3582.4
1314,1995-07-31,383.5,382.2,384.05,382.6,382.6,5.79,6.25,6.91,1146.2,3577.3
1315,1995-07-24,386.55,386.3,387.6,387.4,387.4,6.06,6.02,6.83,1143.0,3570.6
1316,1995-07-17,389.0,388.0,390.0,389.4,389.4,5.87,6.32,6.95,1145.5,3565.2
1317,1995-07-10,386.25,385.6,386.5,386.25,386.25,5.82,6.44,6.94,1149.0,3562.6
1318,1995-07-03,385.0,384.6,385.0,385.0,385.0,6.66,6.59,7.3,1141.0,3552.9
1319,1995-06-26,390.25,388.8,390.4,389.9,389.9,5.9,7.15,7.64,1143.8,3552.3
1320,1995-06-19,390.1,390.1,392.1,391.7,391.7,5.98,7.17,7.68,1143.4,3547.7
1321,1995-06-12,388.15,386.9,388.5,387.4,387.4,5.11,6.96,7.59,1146.3,3549.8
1322,1995-06-05,383.65,383.1,384.7,384.6,384.6,6.52,7.0,7.48,1145.5,3541.4
1323,1995-05-29,384.9,384.9,387.3,387.0,387.0,6.37,7.9,7.42,1142.8,3532.9
1324,1995-05-22,382.65,381.4,383.2,382.3,382.3,6.68,8.07,7.59,1146.0,3528.9
1325,1995-05-15,384.1,383.25,385.2,385.1,385.1,8.34,8.11,7.59,1146.7,3518.8
1326,1995-05-08,390.9,389.6,391.2,389.7,389.7,6.85,7.46,7.33,1144.8,3513.5
1327,1995-05-01,387.05,386.25,388.3,388.1,388.1,7.07,7.48,7.34,1150.4,3510.7
1328,1995-04-24,390.45,390.45,392.1,390.45,390.45,8.42,7.57,7.33,1149.8,3502.5
1329,1995-04-17,392.0,391.1,394.6,394.0,394.0,7.95,7.55,7.25,1149.1,3495.6
1330,1995-04-10,392.7,388.9,393.05,389.9,389.9,7.9,8.0,7.11,1151.4,3495.7
1331,1995-04-03,392.0,391.0,393.8,392.0,392.0,9.63,8.04,7.14,1141.5,3485.1
1332,1995-03-27,382.5,381.8,382.75,382.1,382.1,8.61,8.16,6.86,1147.2,3495.1
1333,1995-03-20,383.8,382.0,384.0,383.1,383.1,8.95,8.22,6.94,1147.2,3492.3
1334,1995-03-13,383.0,382.75,387.4,385.75,385.75,8.75,8.24,7.04,1148.3,3493.1
1335,1995-03-06,377.1,376.8,379.6,379.2,379.2,5.28,7.14,6.47,1147.2,3486.6
1336,1995-02-27,377.2,375.5,378.3,376.5,376.5,4.52,7.14,6.39,1146.2,3490.8
1337,1995-02-20,379.3,379.3,380.0,379.7,379.7,5.33,7.11,6.46,1145.3,3486.9
1338,1995-02-13,376.4,374.3,376.8,375.6,375.6,6.11,7.09,6.45,1148.0,3490.3
1339,1995-02-06,375.95,374.5,376.4,375.9,375.9,8.32,7.16,6.59,1150.5,3492.4
1340,1995-01-30,377.2,375.7,378.3,377.0,377.0,10.47,7.11,6.56,1148.0,3494.1
1341,1995-01-23,385.9,379.9,386.25,381.5,381.5,10.28,7.11,6.66,1150.4,3495.2
1342,1995-01-16,379.8,377.2,379.8,377.75,377.75,9.66,6.69,6.69,1154.4,3493.9
1343,1995-01-09,372.1,371.5,374.23,373.5,373.5,7.87,6.01,6.34,1154.4,3489.8
1344,1995-01-02,382.9,382.9,383.4,383.0,383.0,3.53,5.01,5.89,1145.9,3480.3
1345,1994-12-26,381.25,381.0,381.75,381.5,381.5,5.3,5.19,5.94,1149.3,3486.1
1346,1994-12-19,378.4,378.3,380.2,380.1,380.1,4.95,5.31,6.39,1150.4,3485.8
1347,1994-12-12,377.8,376.75,378.4,377.75,377.75,5.16,5.74,6.87,1154.5,3488.7
1348,1994-12-05,377.3,375.4,377.7,376.5,376.5,5.43,5.79,7.01,1152.2,3490.1
1349,1994-11-28,385.35,383.1,385.6,383.1,383.1,5.06,5.56,6.86,1151.2,3489.9
1350,1994-11-21,384.3,382.5,384.6,383.8,383.8,4.6,5.75,7.09,1152.4,3490.8
1351,1994-11-14,385.25,384.8,385.8,385.1,385.1,4.51,5.97,7.34,1151.8,3486.0
1352,1994-11-07,384.2,382.5,384.25,383.0,383.0,5.33,5.98,7.5,1148.2,3481.6
1353,1994-10-31,387.3,382.4,388.0,384.5,384.5,6.24,5.98,7.7,1148.1,3482.7
1354,1994-10-24,391.35,388.95,391.35,390.0,390.0,6.27,6.64,8.52,1148.2,3483.6
1355,1994-10-17,388.55,387.75,390.6,389.5,389.5,7.15,6.72,8.57,1152.7,3485.5
1356,1994-10-10,391.8,390.8,393.25,391.75,391.75,6.54,6.48,8.72,1152.6,3486.9
1357,1994-10-03,395.35,392.9,396.7,396.0,396.0,6.01,6.54,8.99,1147.7,3480.6
1358,1994-09-26,396.35,394.4,396.8,396.25,396.25,5.73,6.4,9.05,1152.3,3490.4
1359,1994-09-19,389.9,389.5,391.0,390.2,390.2,5.23,7.15,9.2,1152.2,3487.2
1360,1994-09-12,392.0,390.9,392.5,391.2,391.2,5.41,7.95,9.36,1152.7,3485.2
1361,1994-09-05,387.65,387.0,387.8,387.35,387.35,5.38,7.98,9.55,1153.0,3484.2
1362,1994-08-29,383.8,381.7,389.65,387.4,387.4,7.11,8.23,9.98,1151.6,3485.1
1363,1994-08-22,382.25,381.3,383.4,382.3,382.3,7.48,8.23,9.98,1150.2,3487.4
1364,1994-08-15,377.4,376.4,378.15,377.1,377.1,6.63,8.62,9.91,1151.6,3485.8
1365,1994-08-08,378.3,377.3,378.8,377.75,377.75,7.67,8.85,10.02,1148.0,3484.0
1366,1994-08-01,384.4,383.1,385.1,384.0,384.0,6.92,10.37,10.29,1152.9,3492.5
1367,1994-07-25,385.45,384.8,385.85,385.25,385.25,8.23,10.08,10.36,1151.4,3490.3
1368,1994-07-18,386.15,385.25,387.2,386.1,386.1,10.28,10.18,10.74,1151.2,3489.0
1369,1994-07-11,384.7,383.5,389.4,386.2,386.2,10.5,10.5,11.07,1151.5,3487.2
1370,1994-07-04,387.25,386.5,389.4,387.2,387.2,9.83,10.9,11.2,1143.5,3478.4
1371,1994-06-27,391.75,382.9,391.75,385.1,385.1,10.85,11.32,11.31,1145.3,3480.7
1372,1994-06-20,391.75,388.5,393.7,389.4,389.4,8.39,10.64,10.82,1146.4,3476.4
1373,1994-06-13,383.8,381.8,384.2,383.7,383.7,8.68,10.91,10.78,1145.4,3480.0
1374,1994-06-06,381.25,378.5,381.95,380.9,380.9,9.65,11.63,10.85,1144.3,3481.6
1375,1994-05-30,385.25,383.9,386.1,385.5,385.5,12.67,11.36,10.94,1142.3,3486.8
1376,1994-05-23,385.5,384.25,390.1,389.6,389.6,12.36,11.51,11.48,1141.2,3491.2
1377,1994-05-16,381.2,379.2,384.2,383.4,383.4,12.64,11.17,11.28,1145.1,3492.9
1378,1994-05-09,383.05,381.0,384.31,381.5,381.5,13.42,10.99,11.22,1144.9,3494.2
1379,1994-05-02,377.3,375.2,379.0,376.7,376.7,9.51,10.33,10.58,1141.8,3488.9
1380,1994-04-25,371.7,369.95,375.0,374.0,374.0,10.59,11.36,11.25,1137.9,3480.1
1381,1994-04-18,378.4,377.15,380.0,377.3,377.3,10.49,11.59,11.01,1139.0,3476.1
1382,1994-04-11,384.95,378.0,386.5,378.2,378.2,11.79,11.8,11.21,1143.8,3483.3
1383,1994-04-04,392.25,386.4,393.8,387.2,387.2,12.09,11.59,11.17,1144.7,3479.4
1384,1994-03-28,391.7,388.1,394.0,388.3,388.3,11.29,11.34,11.05,1141.5,3477.5
1385,1994-03-21,386.5,384.9,389.0,388.5,388.5,10.11,11.0,11.09,1139.2,3481.9
1386,1994-03-14,386.25,385.9,387.6,387.4,387.4,9.49,10.75,12.34,1139.6,3483.5
1387,1994-03-07,377.75,376.1,378.25,376.4,376.4,9.27,10.03,12.31,1138.3,3478.0
1388,1994-02-28,379.5,379.0,382.65,381.75,381.75,10.49,10.63,13.58,1136.5,3474.2
1389,1994-02-21,380.75,378.1,381.5,380.45,380.45,12.4,11.53,13.83,1137.4,3475.4
1390,1994-02-14,380.15,380.0,384.3,384.25,384.25,14.0,11.51,13.85,1136.7,3478.7
1391,1994-02-07,387.25,379.4,388.7,379.6,379.6,14.44,11.49,13.9,1134.5,3474.6
1392,1994-01-31,378.5,374.29,382.4,381.9,381.9,13.32,11.3,14.46,1132.7,3473.9
1393,1994-01-24,380.0,378.0,386.5,381.6,381.6,10.73,11.09,16.89,1132.4,3477.1
1394,1994-01-17,390.5,390.5,394.42,391.7,391.7,8.53,10.47,17.31,1131.3,3478.1
1395,1994-01-10,386.4,378.5,388.8,384.6,384.6,7.47,10.41,17.21,1131.0,3473.8
1396,1994-01-03,391.1,390.6,394.7,394.0,394.0,8.0,10.6,17.22,1128.4,3467.3
1397,1993-12-27,387.0,386.0,388.4,388.1,388.1,11.68,10.69,17.37,1131.9,3474.6
1398,1993-12-20,387.9,387.9,390.9,389.5,389.5,11.74,11.26,17.68,1129.5,3473.6
1399,1993-12-13,383.4,382.9,389.1,386.85,386.85,11.84,13.95,17.8,1129.5,3477.8
1400,1993-12-06,376.85,376.1,377.75,376.4,376.4,10.69,14.14,17.72,1128.1,3476.2
1401,1993-11-29,376.75,369.5,377.5,370.35,370.35,13.04,16.19,17.72,1124.7,3469.6
1402,1993-11-22,376.85,376.0,379.7,379.2,379.2,10.92,15.92,17.98,1123.2,3470.8
1403,1993-11-15,373.75,372.95,376.0,375.5,375.5,11.91,15.91,18.1,1126.8,3473.2
1404,1993-11-08,377.75,374.6,379.4,375.35,375.35,12.81,16.81,19.05,1121.7,3466.7
1405,1993-11-01,369.25,369.25,369.25,369.25,369.25,9.36,21.11,19.33,1120.1,3464.7
1406,1993-10-25,370.65,368.1,372.5,369.8,369.8,11.21,22.16,19.39,1113.0,3453.7
1407,1993-10-18,365.0,364.7,368.51,368.51,368.51,17.59,22.06,19.46,1112.8,3453.6
1408,1993-10-11,359.85,358.95,362.3,360.7,360.7,17.7,21.77,19.39,1110.1,3457.8
1409,1993-10-04,358.0,348.6,358.85,353.05,353.05,22.54,21.72,19.38,1108.3,3453.3
1410,1993-09-27,357.5,353.1,358.1,354.5,354.5,23.02,22.43,19.36,1103.9,3453.4
1411,1993-09-20,351.5,351.1,354.9,354.5,354.5,17.88,20.9,18.53,1106.9,3453.7
1412,1993-09-13,351.0,341.3,351.0,347.7,347.7,16.98,20.72,18.33,1103.0,3453.1
1413,1993-09-06,364.75,364.32,365.35,364.65,364.65,15.5,19.42,17.33,1100.6,3447.6
1414,1993-08-30,370.0,369.0,372.9,372.8,372.8,26.69,19.43,17.19,1096.8,3444.7
1415,1993-08-23,373.5,371.95,375.25,374.4,374.4,29.29,20.09,17.09,1093.1,3443.9
1416,1993-08-16,369.0,368.5,375.2,374.4,374.4,29.19,20.77,17.06,1095.4,3447.5
1417,1993-08-09,379.25,378.0,384.3,383.75,383.75,27.72,22.17,16.57,1092.4,3446.8
1418,1993-08-02,409.3,402.4,410.5,404.0,404.0,14.52,17.14,13.29,1088.3,3443.6
1419,1993-07-26,390.25,389.6,394.5,393.3,393.3,12.19,16.17,12.65,1086.5,3442.3
1420,1993-07-19,392.75,392.0,397.0,395.0,395.0,12.53,16.37,12.62,1085.3,3443.2
1421,1993-07-12,391.5,391.5,397.0,394.1,394.1,12.48,16.3,12.52,1083.3,3443.7
1422,1993-07-05,387.25,386.1,389.0,388.0,388.0,13.08,15.98,12.25,1079.3,3436.1
1423,1993-06-28,378.5,374.5,379.5,375.3,375.3,14.39,15.69,11.98,1077.6,3438.2
1424,1993-06-21,371.25,367.7,372.0,370.35,370.35,14.54,15.46,11.92,1076.4,3442.2
1425,1993-06-14,367.0,365.0,368.0,365.0,365.0,20.47,15.23,11.81,1074.1,3446.2
1426,1993-06-07,378.5,374.0,378.5,375.5,375.5,23.21,14.75,11.58,1071.3,3444.6
1427,1993-05-31,374.75,374.75,374.75,374.75,374.75,22.3,14.3,11.19,1073.0,3445.5
1428,1993-05-24,381.5,378.0,383.0,378.5,378.5,20.53,13.32,10.6,1063.6,3434.3
1429,1993-05-17,369.5,369.5,371.2,370.8,370.8,14.61,10.16,8.67,1066.0,3437.2
1430,1993-05-10,356.0,356.0,358.5,358.0,358.0,9.34,7.88,7.41,1064.1,3437.4
1431,1993-05-03,359.0,358.5,359.0,359.0,359.0,9.94,7.77,7.44,1056.3,3425.5
1432,1993-04-26,346.0,346.0,353.0,351.0,351.0,9.9,7.95,7.35,1047.2,3411.1
1433,1993-04-19,341.5,341.5,342.0,342.0,342.0,7.66,6.93,6.77,1045.5,3405.1
1434,1993-04-05,342.0,340.0,342.0,340.5,340.5,6.89,6.63,7.06,1045.4,3409.1
1435,1993-03-29,333.5,333.0,333.5,333.5,333.5,5.01,6.18,6.73,1040.4,3409.7
1436,1993-03-22,334.0,333.5,334.5,334.0,334.0,5.23,6.55,6.73,1038.6,3409.6
1437,1993-03-15,329.5,329.5,330.0,330.0,330.0,5.32,6.68,6.85,1036.8,3411.1
1438,1993-03-08,331.0,328.5,331.0,329.0,329.0,6.84,6.68,7.07,1035.3,3411.5
1439,1993-03-01,330.0,330.0,330.0,330.0,330.0,6.9,6.4,7.1,1035.9,3414.7
1440,1993-02-22,331.0,330.5,331.0,331.0,331.0,7.82,6.45,7.21,1034.7,3415.7
1441,1993-02-15,330.0,330.0,330.0,330.0,330.0,7.68,6.5,7.61,1034.1,3414.6
1442,1993-02-08,329.0,329.0,329.5,329.5,329.5,6.31,6.69,8.41,1030.0,3410.1
1443,1993-02-01,329.75,329.75,329.75,329.75,329.75,7.14,6.84,8.48,1031.4,3414.9
1444,1993-01-25,330.0,330.0,330.5,330.5,330.5,5.32,6.52,8.49,1030.9,3415.5
1445,1993-01-18,330.0,330.0,330.0,330.0,330.0,7.09,6.51,8.52,1029.6,3416.8
1446,1993-01-11,330.0,329.5,330.0,330.0,330.0,7.07,7.32,8.78,1031.1,3422.2
1447,1993-01-04,334.0,329.5,334.0,330.5,330.5,7.2,7.61,8.85,1027.8,3418.7
1448,1992-12-28,335.5,335.5,335.5,335.5,335.5,6.0,7.26,8.72,1028.4,3423.1
1449,1992-12-21,338.0,335.0,338.5,335.0,335.0,6.24,7.31,8.83,1022.8,3421.6
1450,1992-12-14,337.0,337.0,337.0,337.0,337.0,4.5,6.75,8.7,1025.9,3428.4
1451,1992-12-07,337.5,336.5,337.5,336.5,336.5,6.88,7.46,8.79,1021.4,3427.7
1452,1992-11-30,335.5,335.5,336.0,336.0,336.0,7.61,7.72,8.78,1017.9,3424.3
1453,1992-11-23,338.0,336.0,338.0,336.0,336.0,8.18,7.9,8.85,1014.4,3421.5
1454,1992-11-16,337.0,337.0,338.0,337.0,337.0,7.71,8.51,8.75,1017.0,3428.3
1455,1992-11-09,338.0,336.0,338.0,336.5,336.5,7.85,9.86,8.61,1014.8,3430.5
1456,1992-11-02,340.5,340.5,341.0,341.0,341.0,8.31,9.86,8.5,1011.7,3430.9
1457,1992-10-26,344.5,343.0,344.5,343.0,343.0,7.85,10.01,8.43,1009.2,3429.2
1458,1992-10-19,344.5,344.0,344.5,344.0,344.0,7.73,10.19,8.44,1001.0,3421.5
1459,1992-10-12,352.0,347.0,352.0,347.5,347.5,8.46,10.37,8.44,999.5,3423.0
1460,1992-10-05,351.0,351.0,353.0,353.0,353.0,6.95,10.0,8.2,997.6,3413.6
1461,1992-09-28,351.0,349.5,351.0,349.5,349.5,7.65,10.18,8.4,994.2,3416.3
1462,1992-09-21,350.5,350.0,350.5,350.5,350.5,9.57,10.17,8.45,990.1,3412.4
1463,1992-09-14,342.0,342.0,345.0,344.5,344.5,9.16,9.96,8.62,985.6,3408.7
1464,1992-09-07,344.0,343.0,344.5,344.5,344.5,13.43,9.94,8.5,979.3,3403.1
1465,1992-08-31,341.5,341.5,342.0,342.0,342.0,13.26,9.69,8.72,978.5,3405.3
1466,1992-08-24,341.0,340.5,344.0,344.0,344.0,13.6,9.64,8.7,974.2,3398.7
1467,1992-08-17,337.4,337.4,337.4,337.4,337.4,12.08,9.06,8.37,972.9,3397.1
1468,1992-08-10,350.35,350.35,350.35,350.35,350.35,8.69,6.96,7.48,972.7,3396.8
1469,1992-08-03,354.05,354.05,354.05,354.05,354.05,8.24,6.7,7.48,965.8,3392.2
1470,1992-07-27,358.4,358.4,358.4,358.4,358.4,6.89,6.02,7.34,966.8,3396.5
1471,1992-07-20,359.3,359.3,359.3,359.3,359.3,6.95,6.01,7.41,964.8,3395.0
1472,1992-07-13,348.6,348.6,348.6,348.6,348.6,6.64,5.94,7.73,960.4,3393.6
1473,1992-07-06,346.6,346.6,346.6,346.6,346.6,6.35,6.32,8.28,959.3,3390.9
1474,1992-06-29,343.0,343.0,343.0,343.0,343.0,5.89,6.43,8.19,955.2,3389.1
1475,1992-06-22,342.5,342.5,342.5,342.5,342.5,5.52,6.36,8.58,954.8,3394.3
1476,1992-06-15,342.7,342.7,342.7,342.7,342.7,5.92,7.11,8.79,955.6,3396.5
1477,1992-06-08,338.7,338.7,338.7,338.7,338.7,5.31,6.79,8.94,951.1,3393.7
1478,1992-06-01,336.85,336.85,336.85,336.85,336.85,4.79,7.55,9.09,953.5,3397.5
1479,1992-05-18,338.9,338.9,338.9,338.9,338.9,5.0,7.65,9.4,949.8,3398.3
1480,1992-05-11,336.15,336.15,336.15,336.15,336.15,5.74,7.82,9.39,949.4,3401.0
1481,1992-04-27,335.7,335.7,335.7,335.7,335.7,8.19,8.2,9.67,945.6,3399.4
1482,1992-04-13,340.8,340.8,340.8,340.8,340.8,9.76,8.66,9.7,941.3,3401.6
1483,1992-04-06,339.25,339.25,339.25,339.25,339.25,8.83,9.38,9.74,941.0,3400.2
1484,1992-03-30,343.3,343.3,343.3,343.3,343.3,9.97,9.85,10.02,939.7,3401.1
1485,1992-03-23,338.7,338.7,338.7,338.7,338.7,9.1,9.61,9.98,937.9,3404.0
1486,1992-03-16,343.0,343.0,343.0,343.0,343.0,8.49,10.11,9.84,938.2,3407.2
